text,name,firm
"Elliott Sigal, M.D., Ph.D. joined NEA as a Venture Partner and Senior Advisor in 2014. He is a former Executive Vice President and Director of Bristol-Myers Squibb, and served as Chief Scientific Officer and President of R&D for Bristol-Myers Squibb from 2004 until 2013. He was a principal architect of the successful Biopharma Transformation Strategy of the company. He has been instrumental in increasing R&D productivity, developing the company’s strategy in biologics and acquiring external innovation in Bristol’s String of Pearls initiative.",Elliott Sigal,NEA
"Under his leadership, fourteen new medicines have come to market including Abilify (Schizophrenia, Bipolar Disorder), Reyataz (HIV/AIDS), Erbitux (Colon Cancer), Baraclude (Hepatitis B), Orencia (Rheumatoid Arthritis), Sprycel (Leukemia), Atripla (HIV/AIDS), Ixempra (Breast Cancer), Onglyza and Kombiglyze(Diabetes), Nulojix (Transplantation), Eliquis (Anticoagulant), Yervoy (Melanoma), and Forxiga (Diabetes).  Among his accomplishments in various therapeutic areas was building BMS research into a lead position in the promising area of immuno-oncology. In 2012, Dr. Sigal was named the best R&D chief in the pharmaceutical industry by Scrip Intelligence.",Elliott Sigal,NEA
"Dr. Sigal currently serves as a senior advisor to the healthcare team of New Enterprise Associates and also consults for select biotechnology companies. Dr. Sigal received his M.D. from the University of Chicago in 1981 and trained in Internal Medicine and Pulmonary Medicine at the University of California, San Francisco (UCSF).  Prior to medical school he studied engineering at Purdue University, where he received a B.S., M.S., and Ph.D. Dr. Sigal serves as a member of the Board of Directors of Adaptimmune, Spark Therapeutics, Surface Oncology, and the Melanoma Research Alliance. He is also co-chair of Amgen’s Scientific Advisory Network and a member of Scientific Steering Committee for the Sean Parker Institute for Cancer Immunotherapy. ",Elliott Sigal,NEA
"KR Sridhar is the principal co-founder and CEO of Bloom Energy, one of NEA’s earliest cleantech investments. Bloom Energy is a provider of breakthrough solid oxide fuel cell technology that generates clean, highly-efficient power onsite from natural gas or biogas sources. Bloom Energy’s mission is to make clean, reliable energy affordable for everyone in the world. The Bloom Energy Server is currently producing reliable power for several Fortune 500 companies.",KR Sridhar,NEA
"Prior to founding Bloom Energy, KR was Director of the Space Technologies Laboratory (STL) at the University of Arizona where he was also a professor of Aerospace and Mechanical Engineering. Under his leadership, STL won several nationally competitive contracts to conduct R & D for Mars exploration and flight experiments to Mars.  KR has served as an advisor to NASA and has led major consortia of industry, academia, and national labs.  His work for the NASA Mars program to convert Martian atmospheric gases to oxygen for propulsion and life support was recognized by Fortune Magazine, where he was cited as “one of the top five futurists inventing tomorrow, today.”  KR has served on many technical committees, panels and advisory boards and has several publications and patents. ",KR Sridhar,NEA
"KR received his Bachelor’s Degree in Mechanical Engineering with Honors from the University of Madras, India, as well as his M.S. in Nuclear Engineering and Ph.D. in Mechanical Engineering from the University of Illinois, Urbana-Champaign.",KR Sridhar,NEA
"Sydney joined NEA in 2016 as the first Analyst on the Technology Team in Menlo Park; she primarily focuses on Consumer investments, with an emphasis on mobile. Prior to joining NEA, Sydney served two summers as an Intern for McKinsey & Co. She has also held positions at: Pandemic Labs, Proverb Ltd., the Massachusetts Department of Transportation, and the Federal Reserve Bank of Boston.",Sydney Sykes,NEA
"Sydney is originally from Milton, Massachusetts. She graduated from Harvard University in 2016 with an A.B. in Psychology and a secondary in Economics. While at Harvard, Sydney served as President of the Harvard Undergraduate Women and Business, the largest undergraduate business organization at Harvard, which hosts a 2000+ attendee annual conference with international representation.",Sydney Sykes,NEA
"Jimmy joined NEA in August 2002 as a Venture Partner. Based in Austin, Texas, Jimmy works closely with NEA's information technology practice sourcing new deals and evaluating new investment opportunities. Current board memberships include Illumitex, Motion Computing and TabbedOut; Jimmy was previously on the board of Heliovolt. Jimmy was previously Chairman of the Board of ClearCommerce and Whole Security. Prior to joining NEA, Jimmy was President and Chief Executive Officer of Tandem Computers. He was Tandem's principal Founder and served as its CEO from 1974 until January 1996. Under his leadership, Tandem delivered its first product in 1976, first issued public stock in 1977, and in 1980 was ranked by Inc. magazine as the fastest growing public company is America. Jimmy was recognized by UPSIDE Magazine as one of the ""100 People Who Changed Our World"" and by Silicon Valley's Software Development Forum for its ""2002 Visionaries – Silicon Valley Pioneers.” He was honored for his support of entrepreneurship as a 2008 Austin Ernst & Young Entrepreneur Of The Year Award recipient. Jimmy received the Entrepreneur of the Year awards from both Stanford Graduate School of Business and Harvard Graduate School of Business. He received his BA and BSEE from Rice University and MBA from Stanford University. Jimmy serves on the Board of Trustees of the Seton HealthCare Network in Austin, Texas.",Jimmy Treybig,NEA
"Rich joined NEA in January 2007 as Venture Partner focusing on healthcare investments and currently serves as Chairman and CEO of Radiology Partners, a company he co-founded with NEA. He is the founder and Managing Member of Whitney Capital LLC, a private equity investment firm focused primarily on healthcare services and products. Previously, Rich served as Executive Chairman of Specialty Labs where he led the turnaround and successful sale of the company. Rich has also served as Chief Financial Officer of DaVita, Inc where he was a lead executive in the company’s financial and operating turnaround which created over $3 billion of equity value for investors and led the acquisition by DaVita of Healthcare Partners. Rich earned a Master's of Business Administration from Harvard Business School and a BS in Business Administration from Pennsylvania State University.",Richard Whitney,NEA
"Blake joined NEA in 2014 where he is currently a Principal on the Med Team. Prior to joining NEA, Blake was a member of Ares Management’s Private Equity Group, focused on investments in healthcare and natural resources. Blake was also previously a member of the Investment Banking Group at Moelis & Company, where he was engaged in various M&A transactions across healthcare and media, including the sale of Angiotech Pharmaceuticals’ Interventional Biopsy Division, the sale of On Assignment’s Nurse Travel Staffing Division and the acquisition of Aspire Media by F+W Media. Blake’s previous work experience also includes the Equity Research Group at Barclays Capital, where he covered the hardline retail sector, encompassing the consumer electronics, home improvement and furnishing, auto parts, office supply and fitness sub-sectors.",Blake Wu,NEA
"Blake graduated from The Wharton School at the University of Pennsylvania, with a B.S in economics with concentrations in Finance, Real Estate and Management.",Blake Wu,NEA
"Bala joined New Enterprise Associates India Pvt. Ltd. (NEA India) in 2008 as Senior Managing Director based out of its Mumbai office.  Since that time NEA India’s assets under management have grown from ~$100mn to over ~$350mn.  Under Bala’s leadership NEA has invested in several companies like Air Works, FSS, InTarvo, Intellisys, Naaptol, Nova, Trishe and Vishwa.  Her private equity experience has seen the full cycle from nurturing young companies to executing multiple exits including IPO’s, buy-backs, strategic sales, and capital market divestments. She is also an Independent Director Board Member of Future Retail and Info Edge who are listed on National Stock Exchange and Leaders in their sectors.",Bala Deshpande,NEA
"Prior to joining NEA, Bala was with ICICI Venture (a leading Indian venture capital private equity investor), where she used her operational experience to identify opportunities for investment and played a strategic role in shaping the future of the investee companies.  Whilst at ICICI Venture, she was a Director on the boards of several companies including Aaj Tak, Shoppers Stop, Nagarjuna Construction, Air Deccan, TechProcess Solutions etc.  Prior to ICICI Venture, Bala worked across functions like sales, distribution and brand management with leading multinational companies such as Bestfoods, Cadburys, and ICI.",Bala Deshpande,NEA
"Bala is passionate about social development and inclusion.  To this end, she is on the Advisor Board of few transformational enterprises like TRRAIN and iVolunteer.",Bala Deshpande,NEA
"Tarun is Managing Director of New Enterprise Associates (India) Pvt. Ltd. (NEA India), with over thirteen years of experience in various roles in private equity investing and equity research. He serves as Director on the board of GreytHR Software, Intelligence Node, Panacea Medical Technologies, Infinitas Renewable Energy Solutions and Nova Medical Centers and as Board Observer on the boards of Air Works Engineering, FirstCry.com and Intellisys Technologies. Prior to joining NEA, Tarun was with Peepul Capital Private Equity, where he was involved in structuring and executing transactions and actively managed portfolio companies in consumer and media sectors. Previously, Tarun worked at Goldman Sachs International based out of their London offices, initially with the Equity Derivatives team, and then as part of the Global Macro Proprietary trading team. Tarun received an MBA from the Indian Institute of Management (IIM) Ahmedabad, India and earned his B.Tech. degree in Mechanical Engineering from the Indian Institute of Technology (IIT) at Delhi, India.",Tarun Sharma,NEA
"Ruchir joined NEA India in 2008 and is a Director of New Enterprise Associates (India) Pvt. Ltd. based out of its Mumbai office. Ruchir brings more than six years of prior experience in various roles in private equity investing, equity research and IT services. Prior to joining NEA, Ruchir was with ICICI Venture where he worked on investment opportunities in retail, consumer, brands, FMCG, media, telecom services, technology products/services and education. He also actively managed several portfolio companies in textile, technology and retail. Ruchir has worked with Thomas Weisel in India as a lead equity research analyst and with TATA Consulting Services (TCS) in delivery roles as well as in their in-house M&A group. Ruchir has an MBA from the Indian Institute of Management (IIM) Ahmedabad and a B.Com (Honours) equivalent to a BS in Finance and Accounting from Delhi University.",Ruchir Lahoty,NEA
"Nikhil joined NEA's India office in February 2012 and is an Assistant Vice President of New Enterprise Associates (India) Pvt. Ltd. (NEA India) based out of Mumbai. Nikhil brings more than seven years of experience in various roles in private equity investing and management consulting. He serves as  Board Observer on the boards of Nova Medical, Intellisys Technologies, Airworks, Naaptol & MEdRC Eductech.",Nikhil Marwaha,NEA
"Prior to joining NEA, Nikhil was with Baring Private Equity Partners (India), where he evaluated investment opportunities in the healthcare and life sciences space. He was involved in structuring and executing transactions and actively managed several portfolio companies in the drug discovery, medical devices and pharmaceuticals space. Previously, Nikhil worked at Alvarez & Marsal (India) based out of their Mumbai offices, where he consulted multiple companies in the BFSI and Pharmaceutical sector. Nikhil received an MBA from the Indian Institute of Management (IIM) Ahmedabad, India and earned his B.Tech. degree in Civil Engineering from the Indian Institute of Technology (IIT) at Delhi, India.",Nikhil Marwaha,NEA
