text,name,firm
" is an opportunity to share the most actionable insights and exceptional examples from an expansive, entrepreneurial community. My favorite aspect of my work is that people trust me with their lessons. They have a choice to guard what they’ve learned or offer those insights to others. If they decide to share, it’s a privilege when they choose the Review to help them do so. Each day, I’m reminded how a one-time generous gesture can continuously change the way people create, build and lead their companies.",Shaun YoungEditor,First Round Capital
"The most gratifying part of my work is when Review subjects thank me for helping express what they’ve learned along the way. I find it incredible how much enduring wisdom is sealed within people and feel fortunate to help voice and share their brilliance at scale. One of my early articles featured David Loftesness, Twitter’s former Director of Engineering, and his management framework for freshly minted engineering leaders. It was broadly circulated, topped charts and triggered a book deal, but what was most rewarding was helping him make his hard-earned insights immediately actionable for others.",Shaun YoungEditor,First Round Capital
"Prior to First Round, I worked at international nonprofit Endeavor. Over six years, I supported and grew a community of a thousand entrepreneurs across 20 emerging markets, most recently by directing Endeavor’s advisor network and business development initiatives in California. Before that, I worked as a senior editor, producing research reports on technology and management for The Economist Group.",Shaun YoungEditor,First Round Capital
"I’m a native northern Californian, but migrated east to study political theory and contemporary poetry at Tufts University and Oxford University. I played collegiate basketball at both schools, and was the point guard on the Oxford team that won the British National Championship. These days it’s more about pull quotes than pull-up jumpers, but I’ve got my sneakers just in case.",Shaun YoungEditor,First Round Capital
"I’m a native northern Californian, but migrated east to study political theory and contemporary poetry at Tufts University and Oxford University. I played collegiate basketball at both schools, and was the point guard on the Oxford team that won the British National Championship. These days it’s more about pull quotes than pull-up jumpers, but I’ve got my sneakers just in case.",Shaun YoungEditor,First Round Capital
,Kevin DeggelmanHead of Product & Engineering,First Round Capital
,Kevin DeggelmanHead of Product & Engineering,First Round Capital
"I love the execute-and-enjoy philosophy of First Round. From my first day, I was deepening my skills with Ruby on Rails to contribute to code right away. But within my first month, I found myself with the engineering team in Kansas City, polishing off plates of barbecue and talking about what we’d learned at RailsConf. It’s the combination of coding and camaraderie that gets me energized to work here.",Kevin DeggelmanHead of Product & Engineering,First Round Capital
"I love the execute-and-enjoy philosophy of First Round. From my first day, I was deepening my skills with Ruby on Rails to contribute to code right away. But within my first month, I found myself with the engineering team in Kansas City, polishing off plates of barbecue and talking about what we’d learned at RailsConf. It’s the combination of coding and camaraderie that gets me energized to work here.",Kevin DeggelmanHead of Product & Engineering,First Round Capital
"Prior to First Round, I worked on web and mobile (Android) development at tenXer and Yahoo!. But I first got bit by the startup bug in college when I interned for a social and mobile sports  company called Citizen Sports. Of course I loved the excitement of helping build a company at its earliest stage, but it was my personal passion for sports that made my work all the more fulfilling: I grew up playing everything, from baseball to tennis to water polo. That doer’s perspective also influences my approach as a software engineer. When I learn a new language, I see what I build differently and more deeply.",Kevin DeggelmanHead of Product & Engineering,First Round Capital
"A native Californian through and through, I was raised in the Bay Area and graduated from UCLA with a B.S. in Computer Science. No matter where I live in the Golden State, I find ways to enjoy it, whether that’s hiking in Yosemite or biking up Mt. Tamalpais.",Kevin DeggelmanHead of Product & Engineering,First Round Capital
,Jared BloomPitch Assist,First Round Capital
,Jared BloomPitch Assist,First Round Capital
"I’m the Content Lead for First Round’s Pitch Assist program. As far as we know, this is the first service of its kind to offer fundraising pitch strategy and design support to startups. Since launching in September 2014, Pitch Assist has helped First Round portfolio companies raise nearly $500 million in follow-on capital.",Jared BloomPitch Assist,First Round Capital
"I’m the Content Lead for First Round’s Pitch Assist program. As far as we know, this is the first service of its kind to offer fundraising pitch strategy and design support to startups. Since launching in September 2014, Pitch Assist has helped First Round portfolio companies raise nearly $500 million in follow-on capital.",Jared BloomPitch Assist,First Round Capital
"I’m also a Co-Founder of 4th & King, a creative agency based in San Francisco.",Jared BloomPitch Assist,First Round Capital
"I’m also a Co-Founder of 4th & King, a creative agency based in San Francisco.",Jared BloomPitch Assist,First Round Capital
"At First Round, I’m lucky enough to work with founders at a truly pivotal moment. Part journalist and part therapist, my job is to help them translate their companies’ pasts, presents, and futures into a powerful pitch that will connect with investors. No two founders are alike, which means that no two pitches are alike. And that’s what makes this so much fun.",Jared BloomPitch Assist,First Round Capital
"At First Round, I’m lucky enough to work with founders at a truly pivotal moment. Part journalist and part therapist, my job is to help them translate their companies’ pasts, presents, and futures into a powerful pitch that will connect with investors. No two founders are alike, which means that no two pitches are alike. And that’s what makes this so much fun.",Jared BloomPitch Assist,First Round Capital
"Looking back, I’ve taken a pretty circuitous route to First Round. Since graduating from the University of Virginia with an extremely useful degree in Politics & Sociology in 2003, I’ve been a research assistant for a think tank, a reporter covering an obscure health care law, a media relations specialist at a small New York firm, and a creative director for an even smaller New York firm. Most recently I was a Senior Content Developer at Duarte, where I worked closely with senior executives and thought leaders to craft keynotes and other presentations, and then the Content Director for an HR tech startup.",Jared BloomPitch Assist,First Round Capital
"As a native New Yorker, I’m now in my fourth year as a West Coast transplant. I live in San Francisco with my wife and son, where I spend most of my free time waiting for the Mets to break my heart.",Jared BloomPitch Assist,First Round Capital
,Ted OwensEngineer,First Round Capital
,Ted OwensEngineer,First Round Capital
"I’ve always measured the value of my work through its impact. While software development is necessarily a technical process, I see writing code as a means for putting great products in the hands of the people who need them — not that that stops me from geeking out over SQL joins and RESTful APIs.",Ted OwensEngineer,First Round Capital
"As part of First Round’s Platform Team, I get to build — and use — tools that offer powerful insights, like First Round Network. Daily feature releases to Network and the fast-paced development cycle help bring the startup attitude in-house, and I love being a part of that.",Ted OwensEngineer,First Round Capital
"Prior to First Round, I worked at Sighten, a startup in the solar industry. I encoded loan models that provided access to financing for homeowners across the country. Serving startups has come naturally after seeing the joys and challenges of a young and lean company firsthand.",Ted OwensEngineer,First Round Capital
"Between growing up in Chicago and attending Dartmouth College in New Hampshire, my personal and professional lives have brought me from coast to coast and everywhere in between. There are many places I’d like to call home, and my love for the Bay Area grows with every Giants game and backpacking trip to Yosemite. When Karl the Fog rolls in, you’ll find me recording guitar in my makeshift living room-turned-studio.",Ted OwensEngineer,First Round Capital
